variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I do not currently have health insurance,text,,,,,"[""""i_do_not_currently_have_health_insurance""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health insurance coverage plan,health insurance,type",group35
type_health_insurance__purchased_directly,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Insurance purchased directly from an insurance company']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
type_health_insurance__government,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicaid Medical Assistance or other government assistance plan']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
type_health_insurance__medicare,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicare for people 65 and older or people with certain disabilities']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
type_health_insurance__other,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Other']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
30113-insurance_plan,Insurance Plan Type,categorical,,,What kind of plan are you covered by?,true,"1, Insurance purchased directly from an insurance company (by you or another family member); 2, Insurance through a current or former employer or union (by you or another family member); 3, Medicare, for people 65 and older or people with certain disabilities; 4, Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or disability; 5, TRICARE or other military health care; 6, Veterans Affairs (VA) (including those who have ever used or enrolled for VA health care) ○ Indian Health Service; 7, Any other type of health insurance or health coverage plan; 999, Prefer not to answer",,,,,,,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"kind,insurance plan type,plan",group35
insurance,Insurance of participant,radio,,,"Are you currently covered by health insurance or a health coverage plans?

Exclude plans that pay for only one type of Service (such as, nursing home care, accidents, Family planning, or dental care) and plans that only provide extra cash when hospitalized 
",,"1, I do NOT have health insurance | 2, I HAVE PRIVATE health insurance (purchased directly or through Employment) | 3, I have PUBLIC health insurance (Medicare, Medicaid, Tricare)",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"dental care,health insurance,health coverage plan,insurance,family planning,participant",group35
has_health_insurance,,string,,,Are you currently covered by health insurance?,,"['Yes', 'No', 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,health insurance,group35
30112-insurance,Insurance Status,categorical,,,Are you covered by health insurance or some other kind of health care plan?,true,"1, Yes; 2, I don't have health insurance (Self-Pay); 3, No; 5, I don't know; 999, Prefer not to answer",,,,,,Insurance Status,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"health care plan,health insurance,insurance status,kind",group35
type_health_insurance__military,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'TRICARE or other military health care']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
insurance,,,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,form_1,Insurance Status,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"health insurance,kind",group35
type_health_insurance__employer,,string,,,Which of the following types of health insurance do you currently have?,,"['Insurance through a current or former employer or union or through a family members employer union', nan]",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group35
deaf_diff,,,,,"(0-12+) Does this child have deafness or problems with hearing? / (15+) Are you deaf, or do you have serious difficulty hearing?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,hear,child,problem,deafness",group36
deaf,,,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,difficulty,group36
disability_blind_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,glass,disabilityandhealth,ncbddd",group36
blind_diff,,,,,"(0-12+) Does this child have blindness or problems with seeing even when wearing glasses? / (15+) Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,child,glass,blindness,problem",group36
disability_deaf_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,disabilityandhealth,ncbddd",group36
blind,,,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"glass,difficulty",group36
30117-deaf,Deaf Status,categorical,,,Are you deaf or do you have serious difficulty hearing?,true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"difficulty,deaf status",group36
30118-blind,Blind Status,categorical,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"glass,difficulty,blind status",group36
30141-covid_tst_symptoms-23,"Symptoms experienced prior to getting tested, selected; Shortness of breath",categorical,,,Which of the following symptoms did you experience prior to getting tested? Shortness of breath,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"shortness,breath,symptom",group37
30119-concentrating,Difficulty Concentrating,categorical,,,"Do you have serious difficulty concentrating, remembering, or making decisions (because of a physical, mental, or emotional condition)?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"difficulty,remember,emotional condition,decision",group37
long_brainfog_pe,,,,,"Trouble concentrating or difficulty thinking (""brain fog"")",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following long symptoms were confirmed by physical exam?,radio,,,,[long_brainfog] ='1' OR  [long_brainfog] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,brain fog,trouble",group37
errands_diff,,,,,"(12+) Does this child have difficulty doing errands alone, such as visiting a doctor's office or shopping, because of a physical mental, or emotional condition? / (15+) Because of a physical, mental, or emotional condition, do you have difficulty doing errands alone such as visiting a doctor's office or shopping?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"emotional condition,shop,difficulty,errand,child",group37
acute_breath_pe,,,,,Shortness of breath or difficulty breathing,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,[acute_breath] ='1' OR  [acute_breath] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,shortness,breath",group37
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | Yesterday",text,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"breath,symptom,yesterday,shortness,day",group37
disability_errands_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Because of a physical, mental, or emotional condition, do you have difficulty doing errands alone such as visiting a doctor's office or shopping? 

(15 years of age or older)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"emotional condition,shop,disabilityandhealth,difficulty,errand,ncbddd,age",group37
errand_dis,,,,,"Because of a physical, mental, or emotional condition, do you have difficulty doing errands alone such as visiting a doctor's office or shopping?",,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"emotional condition,shop,difficulty,errand,doctor",group37
covid_diffbreath_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,Shortness of breath or difficulty breathing,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,breath",group37
acute_breath,,,,,Shortness of breath or difficulty breathing,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,shortness,breath",group37
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | Today",text,,,,,"[""""today""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"breath,symptom,today,shortness,day",group37
30154-symptoms_resp-6,"In the last 14 days,  the participant experienced the following respiratory symptoms; Shortness of breath",categorical,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Shortness of breath",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"breath,respiratory symptom,participant,shortness,day",group37
30122-errands,Difficulty with Errands,categorical,,,"Do you have difficulty doing errands alone such as visiting a doctor's office or shopping (because of a physical, mental, oremotional condition)?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"shop,difficulty,errand,office,doctor",group37
shortness_of_breath_or_dif,,,,,Shortness of breath or difficulty breathing,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"difficulty,shortness,breath",group37
short_breath,"Are you currently experiencing any of the following symptoms in the past 24 hours? -Shortness of breath, difficulty breathing or chest discomfort",radio,,,"Shortness of breath, difficulty breathing or chest discomfort",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"breath,symptom,chest discomfort,hour,difficulty breathe",group37
32610-symptoms_ill_23,(If applicable) The participant indicates this was a first symptom related to: Shortness of breath,categorical,,,Did you experience this symptom first? Shortness of breath,false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,shortness,breath,symptom",group37
disability_decisions_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions? 

(5 years of age or older)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"emotional condition,decision,difficulty,disabilityandhealth,ncbddd,remember,age",group37
30150-flu_tst_symptoms-23,"Symptoms experienced prior to getting tested, selected; Shortness of breath",categorical,,,Which of the following symptoms did you experience prior to getting tested? Shortness of breath,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"shortness,breath,symptom",group37
conc_diff,,,,,"(6-12+) Does this child have serious difficulty concentrating, remembering, or making decisions because of a physical, mental, or emotional condition? / (5+) Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions? ",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"emotional condition,decision,difficulty,child,remember",group37
long_brainfog,,,,,"Trouble concentrating or difficulty thinking (""brain fog"")",,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,brain fog,trouble",group37
memory_dis,,,,,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"difficulty,remember,emotional condition,decision",group37
symp__short_breath,,string,,,"Looking back over the past 7 days, did you have any of the additional symptoms below?__Shortness of breath and/or difficulty breathing",,"[nan, 'Shortness of breath and/or difficulty breathing']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"breath,day,difficulty breathe",group37
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__shortness_of_breath_or_difficulty_breathing,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing",text,,,,,"[""today"",""yesterday"",""5_days_ago"",""2_days_ago"",""3_days_ago"",""4_days_ago"",""6_days_ago""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"breath,symptom,difficulty,shortness,day",group37
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__shortness_of_breath_or_difficulty_breathing,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing",text,,,,,"[""4_days_ago"",""5_days_ago"",""yesterday"",""today"",""6_days_ago"",""2_days_ago"",""3_days_ago""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"breath,symptom,difficulty,shortness,day",group37
