Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
be5d34c89c377e912527c71a0c9fd9cd5c822fcb162e3e72ece2f438f15d3a90642817c884dae372d1a53ad60432e42dfd7bfeb7095ff92ada6383dc4640bbc7,education,,,,,How many years of education have you completed?,,,,,,,,,,Education,integer,Years of education from 0 - 20+,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"year,education",group18
488652ca9a8138a3cb978b01bd674ab947e8dee8de95ddd8806d9f9c48cc3bcfb22a0c7afa031cf6da422bfedc9cb28c12dd2635d6884651c0e8b5982ca3b562,edu_years_of_school,Recommendation from RADx-UP projects,,,,What is the highest level of education you have achieved outside or in the United States?  Grades roughly equivalent to years of school.,,"0, Have never gone to school|1,5th grade or less|2,6th to 8th grade|3,9th to 12th grade, no diploma  |4,High school graduate or GED completed  |5,Some college level/ Technical / Vocational degree  |6,Bachelor's degree  |7,Other advanced degree (Master's, Doctoral degree)| 98, Prefer not to answer |99,Don't know",,,,,,,sociodemographics,Demographics,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"education,recommendation,radx,united states,project,school,high level,grade",group18
ea0be6549b90aabf5ad52f1ebe9b4c851ad4c087e672aa155de0e72d8a633b8261a6da7b9eca90911e2596057491a9691003c1807338dd7c02ea9bc2e091e169,age,,long,,,What is your current age (in years)?,,,,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Screener].csv,RADx-DHT,"year,current age",group18
2e3e7e0944c97d609d7f06a5b611c0d1f7790a6f7a87260bf97e9f666b7b0d1ba29be889f69e778babccfdcafcf752f11755ecbbb3aca48de575809b6d2ae271,education,Highest level of Education of participant.,categorical,,,"""What is your highest level of education?""",,Associate's Degree; Bachelor's Degree; High school or equivalent; Master's Degree; Professional degree; Some college; Technical occupational cert; Recode_NA,,,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"education,participant,high level",group18
cd646510a69dc80f1918c3150f2ce4c1e986b91f3847e17f35a28b00006b869e19d0b8c08e40cea052529bcefb3398dbf4e9cad3c702dc99cb7dee6311884e79,30091-education,Education Reached,categorical,,,What is the highest grade or year of school you completed?,TRUE,"1, Never attended school or only attended kindergarten; 2, Grades 1 through 4 (Primary); 3, Grades 5 through 8 (Middle school); 4, Grades 9 through 11 (Some high school); 5, Grade 12 or GED (High school graduate); 6, 1 to 3 years after high school (Some college, Associate's degree, or technical school); 7, College 4 years or more (College graduate); 8, Advanced degree (Master's, Doctorate, etc.); 999, Prefer not to answer",,,,,,Education,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"education,high grade,year,school",group18
207ad911ecd2f1ccbdd3d6589cd63b96add65a26946206b63f5056aa31e0a122bfbc794182d056789a25c4b6f50ecd9aa0bf561324655da16ffdf956366df59f,education,,select one,Demographics Survey,5,What is the highest level of education you have achieved?,TRUE,"No formal schooling;Some school, but did not graduate high school;High school diploma or equivalency (e.g., GED);Associate degree (e.g., junior college);Some college, but did not graduate college;Bachelor's degree;Master's degree;Doctorate (PhD);Professional doctorate (MD, JD, DDS, etc.);Other;Don't know;Prefer not to state",,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"education,high level",group18
136ed2218fff77c69dd2d531e73ce0e37070db0166da68da909d8bee21f6059e2c1c9044438747ca7dd3f93aaac391665486689202b4eff59181ce3cd1d3c99e,education,Education of participant,dropdown,,,"What is the highest grade or level of school you have completed or the highest degree you have received? (ENTER HIGHEST LEVEL OF SCHOOL)
",,"0, NEVER ATTENDED/KINDERGARTEN Only | 1, 1ST GRADE | 2, 2ND GRADE | 3, 3RD GRADE | 4, 4TH GRADE | 5, 5TH GRADE | 6, 6TH GRADE | 7, 7TH GRADE | 8, 8TH GRADE | 9, 9TH GRADE | 10, 10TH GRADE | 11, 11TH GRADE | 12, 12TH GRADE, NO DIPLOMA | 13, HIGH SCHOOL GRADUATE | 14, GED OR EQUIVALENT | 15, SOME COLLEGE, NO DEGR | 16, ASSOCIATE DEGREE: OCUPATIONAL, TECHNICAL, OR VOCATIONAL PROGRAM | 17, ASSOCIATE DEGREE: ACADEMIC PROGRAM | 18, BACHELOR'S DEGREE (EXAMPLE: BA, AB, BS, BBA) | 19, MASTER'S DEGREE (EXAMPLE: MA, MS, Meng, Med, MBA) | 20, PROFESSIONAL SCHOOL DEGREE (EXAMPLE: MD, DDS, DVM, JD) | 21, DOCTORAL DEGREE (EXAMPLE: PhD, EdD) | 22, REFUSED | 99, DON'T KNOW",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"education,high degree,high grade,level,school,high level,participant",group18
dbad97cd73727ab2fdfa7eff126e3c1178f1399cf12cb17164e2e3ce0ccf9d464ad18e30f4814b8861e6d62321327a27fe9943c0ff74eda3c5e0eb221b95f584,breakfast_precovid,,,,,Did your child get breakfast and/or lunch from the school in the 2019-2020 school year before the COVID-19 pandemic?,,"0, No | 1, Yes | 98, Don't know | 97, Not applicable/child did not go to school in person| 99, Prefer not to answer",,,,,,,tier2_ped,Did the patient receive the following for treatment of COVID in the hospital?,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"breakfast,school year,school,child,lunch",group19
7be1c83d04716a022ece1fa26d4d29110b1a563fa284d148bdfe356de7ab49ae7b192fd8cb7c338707b2cfd22270e7abf34ee140db7e3288e034a2e1176d7d8c,school_age_child,,select one,Return to School and College,0,Do you have school aged children living with you who have recently started or returned to in-person instruction (physically located at school)?,TRUE,Yes;No;Other,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Return to School and College.csv,RADx-DHT,"person instruction,school,aged child",group19
82f3fdb1b60bee8c862a6504e43fe11ccde5c8f84f16d5ea3d5a553af6100402ef01c41285c7e20e1d6532a47e3a10c3df4e2ed07be1b4377f6ccacfdd148e89,missed_work,,string,,,Did you miss school or work due to your illness?__Response,,"['I missed 1 day of school or work', 'No, I did not miss any school or work during my illness', 'I missed 2 days of school or work', 'I am retired and/or school or work days don’t apply to me', 'I missed more than 3 days of school or work', 'Illness occurred on a weekend or other day(s) off', nan, 'I missed 3 days of school or work', 'I don’t know / I don’t remember']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"school,work",group20
583f79a57418f5ce5f263f2747ff4003c6e0d2590780b2d8c0a8675b0f863d2b4c912ed0f660f6b4021f75a6ba246f7602bf8622f80b252077c69296d241c0dc,child_absent_covid,,,,,About how many days did this child miss school (including missing remote learning) because of illness of you or a family member from COVID-19?,,"1, No missed school days | 2, 1-3 days | 3, 4-6 days | 4, 7-10 days | 5, 11-15 days | 6, 15 or more days | 7, This child was not enrolled in school | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,(15+) Please answer the following questions on your beliefs about how the coronavirus is affecting people of your race/ethnicity.,radio,,,,,[child_absent] = '2' or [child_absent] = '3' or [child_absent] = '4' or [child_absent] = '5' or [child_absent] = '6',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"day,illness,school,child,remote learning",group20
22fbb7179c5cb3764f303c282d548d29209844fdbc136001cce307e7dc9dd05971238b133efb60f0d7b6ec16ea786896a5f64e696a7a27397bd47d13adb56436,during_worriedschool,,,,,"How worried have you been about changes to schooling (e.g., missing school in-person)?",,"1, Not at all | 2, Slightly | 3, Moderately | 4, Very | 5, Extremely | 99, Prefer not to answer",,,,,,,tier2_ped,(9+) During the COVID-19 pandemic (since March 2020),radio,,,,,,,during_worry,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"school,change",group20
b48712d6506e482bce73c7dd507d548ff92d0df46200bfd73bedab86119af24bfb43fa571de0dbce8fefe12cd4ac5d4e9c139b1adda97d795bd1539393b649e8,pastweek_worriedschool,,,,,"How worried have you been about changes to schooling (e.g., missing school in-person)?",,"1, Not at all | 2, Slightly | 3, Moderately | 4, Very | 5, Extremely | 99, Prefer not to answer",,,,,,,tier2_ped,In the past week:,radio,,,,,,,pastweek_worry,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"school,change",group20
bd6e0c57bbf4cfc6ddccd31495d05ed81caf2279dea0708c4426dc78694f52dc6c383f5e5b66d5fcefc3c5231e2418a9e026350e3fda2ba1a51617da184e86fc,self_reported_height_coded,PX020704|https://www.phenxtoolkit.org/protocols/view/20704?origin=search|2007-2008 National Health and Nutritional Examination Survey (NHANES) Weight History Questionnaire,,,,"How tall are you without shoes? 

Please choose the units you would like to use for height",,"1, Feet and inches | 2, Meters and centimeters | 98, Don't know | 99, Prefer not to answer",,,,,,,health_status,Height,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"height,protocol,national health,unit,nutritional examination survey,shoe,weight history questionnaire,nhane",group21
3458a9d4f46b242df67384f95506423985b5505f675d27677bd10bd5bd533404a8b3d5416ca91c280a02dfd022825221e0b36e22bf77a35467c11d75a162c023,height,Height of participant,categorical,,," ""Please provide your height""",,"4'5""-5'6""; 5'7"" - 6'; over 6'",,,,feet and inches,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"height,participant",group21
3cbbcc36a53de7a7b292cd0a37f451a759f2183bf67b84c29fd4299f0ff7418960946a5699321e8d7437351b573ddbdddbf4967fbe546cc8659ee215bb0042c0,how_tall_are_you_without_shoes__height_inches,How tall are you without shoes? | Height | Inches,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,shoe,group21
9a471aadb0b46051466188e2899a78977400890c9b8f09f25c11727074be70448a71386b9a846ecf06ed3f8309ee63c14aa2b62cb36e0cf108f4d08c96f70d7a,how_tall_are_you_without_shoes__height_feet,How tall are you without shoes? | Height | Feet,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,shoe,group21
e0b3b71ac4b90700644147393e29bf3ab0bdd3aef7375a8b5ce26f731c7a00c3226e2ee4ede9ae888a7f94ff3eb2bb7e99f025e905a7333a5777ec25078e1c35,height,,integer,Largest Gathering and Height/Weight,0,What is your height in inches?,TRUE,|inches,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Largest Gathering and Height Weight.csv,RADx-DHT,"height,inch",group21
c2c8c0eba1c92c3151a1ae07ecadd810c1dcaf5d30812ff9b63658b78a2512db27edd0ee167874040418e8a5f0d961d936be507b61661db117afd5c017e50e90,weight,Weight of participant,categorical,,,"""Please provide your weight""",,100-150; 151-200; 201-250; over250,,,,pounds,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"participant,weight",group22
331edeee2e2430f1a2602fcaa8e04c07c58fefcdad836931d769d404fda37ee413a7dba3e50ba730af1476ed257030c60dbb4973619db69face27c7d9f94338a,weight_lbs,,,,,What is your weight?,,,,,,pound,,,,Health Status,float,Weight in pounds,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,weight,group22
ff7c9ac371751bafc43b70dc88a25fa048ef255f11adb58aa93bb9380ee127b5254bde1c4eb396e2eaf49e1a330f43831e9abae7fc1b9fe35e80367a0c162959,weight,,integer,Largest Gathering and Height/Weight,0,What is your weight in pounds?,TRUE,|pounds,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Largest Gathering and Height Weight.csv,RADx-DHT,"pound,weight",group22
61140a10d42a61a0d1fa89ec5dc39470f475fa30db8336ae411e617078127e89be10133ab44749770c0097aabd2f37fc083621bdda8bc2090c81a555f625c64e,tested_for_conditions__other_condition,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"[nan, 'I was tested for another condition or infection']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
fcf16c1ac3aaba36136f62a4324350a2b5e2240ee9fc0cdb34c15c20115c47ec1399eac4faacf19789c65893532b31f6e2811c67cb78fcca31adad3bd1991b49,tested_for_conditions__covid,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"[nan, 'I was tested for coronavirus disease COVID 19']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
7b008983f8190ffd1c2541aca012a7c3b0ed39d0ff8a2bfdf81b11510fabcbd62dbd321109b004fa8481287019843d6d2d408c57ab1516d0a276a38ab16cc663,tested_for_conditions__covid_not_eligible,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"[nan, 'I tried to get tested for COVID 19 but was told I am not eligible or that I do not need a test']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
58279f2785c3b837feda4e213ee777e91e2c9333dffd8f6ad8fb7a8240c8d9368e58cdb5f1339fd4eac0598a35d8e4bebe7b570f73820692ae994a3252e1fb3d,tested_for_conditions__covid_testing_unavailable,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"[nan, 'I tried to get tested for COVID 19 but testing was unavailable']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
dd443170fc0d84963819ff4cd8169ada0bba062a1acef64d8d2fef2b26da03d2b60e3cb30612ba50b8c9775e0c8bb43977478346127c81a68808c0d3b8cf8d9a,current_conditions,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Do you have any of the following conditions? (Select all that apply),,,,,,,,,medical_history,Conditions,descriptive,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"toolkit_content,condition,pdf,jhu community survey",group23
fcf4d2df931a817132c97d9e84640171cc5fa0135af4cbd826aeb63106eadc65a6ad013e4e2be1e4d702872b86fc4b1a7c5d9912e17083533871440e549ae4e6,not_tested_for_conditions,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"['I was not tested for any conditions or infections in the past 24 hours', nan]",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
a15c009034fe02cb58b6a10b4e28be99ef0a7ef7264329dc2df71265e1be4d87ff4f3dae3b18052a106a47e7f43dea25075be047e2b1b3e130fab519cee04600,tested_for_conditions__flu,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"[nan, 'I was tested for the flu']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"hour,condition",group23
43b825f39cad7bab0af29719a13d8f93f2952ae8dc0c8f82ca654d45249639f9b0c206f86609a020164fc04b5d986898095808e2074522dee36c874800bc1f8b,oth_chronic_sp,Do you currently have any of the following  conditions? - Specify 'Other Chronic Condition,text,,,Specify 'Other Chronic Condition' ________,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"condition,chronic condition",group24
98b86c5f30fe323f89e4650776acc577ce0e0bb54520fde7344c9af263c7e533441f21b06a1eda162bc17798b638e4929826e5dcf783cefbb89df6f013c4c45c,other_cond,,,,,Other conditions (specify),,,,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,text,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,condition,group24
9d7fc8ddacbf3af0ac8a5d366f22b34a60dcc630442d8b5658e1b6af098c3bfaec34fbb95e8c4d7a0357b0e8cc594c4efb498c7d312d24242ce8b2e73123aae6,cc_otherchroniccond_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Other chronic condition,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"toolkit_content,pdf,jhu community survey,chronic condition",group24
3c860cc2750f98fd6e70c3dff1681e0e70db8c9fdfbfffa9a392d4ecb1cab7135a6e5c2f43aaeaf6daed9d46650525854a0cb8f70d736d515129520862685fcc,chronic_oth,Do you currently have any of the following  conditions? -Other chronic condition,radio,,,Other chronic condition,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"condition,chronic condition",group24
1196fa8ddd2c43e86dfa362dd81147daa7402d87b43a0aaba8931ffe1c10a5af499c232885569593d308a0138de007bb2614b3f378dc97819e4ec61604017937,30103-conditionsrisks-14,Following underlying conditions or risk factors selected; Asthma,categorical,,,Do you have any of the following underlying conditions or risk factors? Asthma,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Medical History,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"risk factor,condition,asthma",group25
89e75dde9f5d0d8f7cd4d6a10963b08092ef8eef3e3be0d6e97ed6d6507087eec743f273fd7ea555baea32042d35552154825b040359051a9b04ca0a89e56ae6,complications__worse_athsma_copd__onset,,string,,,Approximately when did the worsening of asthma or COPD first occur?__Date,,[],,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"asthma,copd",group25
88e30463b6decc9bce0a8ba41f1a9e8dd40e68f1abe5ab6c03d78af470a151d56a9667eda75dfe80738dee95cd6bba42c4e7fc21f4c86ac7f6d4b982ccd3917f,asthma,,select one,Your Medical Conditions,4,"Asthma, to the point that you use inhalers daily or have been to the hospital for your asthma?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"point,asthma,hospital,inhaler",group25
d51b4f69eff1a5148ba4914a56f91d69c127197b4abeb349bc8d66f871af4768c29ed2e3a69e0a4615858064b94eb5a6cff272b0bdc83921229438058f04268d,asthma,,,,,Asthma,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,asthma,group25
981a6415b2257c56a01e39929eb4deb2167616bfe8be2c9fcc395bf7717cf3e6c419db4b5b08b566e64265fd2f963b959429e809953deed22be1743308df0918,asthma,,,,,Asthma,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,asthma,group25
416900655940d8173c2ab00eef838f809368ad0058a437d37b1cc21f4f75075db06effd7f90a62053bde93e837542c918311e811aca356bdd880845105ad481a,sickle_cell,,,,,Sickle cell disease,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sickle cell disease,group26
fbcdd7d2ac87708ede1ca26a45e60125a33dea4dfad17bb289aeeb1949f1b9be7c90dce80683eb5f4e3347b64e673afeaf5c5de08b3747dc9ba3ca90a7829f3d,sickle_cell_disease,,,,,Sickle cell disease,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,sickle cell disease,group26
e9a3d80a2e82a9fb5064c4a3a929361ff1f614bf84924eb5dcae5f75db4375a1b1c1aa7f0d952f5d17157ca79bad4d47ab4d103842f2b8d895fa3ea869a5dc44,cancer,,,,,Cancer,,"1, Yes | 0, No",,,,,,,form_1,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,cancer,group27
