variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
cardiovascular_disease,,,2ca9c4d22c4814d3f4230739e433552b0f6dc558399060bf6bb3de6e831f20e5c21410564f534dd3c38b71eb7769d785389605869d60c2960640ea614f458128,,,Cardiovascular disease,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,cardiovascular disease,group30,"50f64b,0.79;7bf88c,1.0"
dht_cardiovascular_disease,,,56f85d14561ed68121b296eb768ee287913d1a5e56b43a785f481a1f7603b7ebbb07e511b836a1dbceb627db346fbdd969fbebdb95db029ac94ce659537bf88c,,,Cardiovascular disease,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,cardiovascular disease,group30,"50f64b,0.79;93c7fa,1.0;8e6148,1.0;458128,1.0"
comp_renal,,,db6538d592102599249fa15fb4ee24be71076276815187b825af0c584669df4671aeb371b243303f413a2d90365989e5ad45677ff8b35e6b3a27c18bc7bfb4f0,,,End stage renal disease (ESRD),,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,,covid_complications,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"end stage,esrd,renal disease",group31,"57ccfc,0.73"
dht_renal,,,8d27691b3476dc15f1f36c1ed125abd996185ac46ea52655814aa0bd0e5a90c0c392c34f1287afb812bdc72561a21e7cfdf314d2f0d3ba3ab44dcc836657ccfc,,,Renal disease,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,renal disease,group31,"bfb4f0,0.73"
pregnancy_status,,,96cf79541dd2f0bef284dceb940de73f29cb90a97843fc7d5e89b4cdbc197b3211b02ca51e83b3c921f0979508c7af45f95c8b55c441ac30aa57a5b9e34d0b4e,,,Pregnancy status,,"1, Currently pregnant | 0, Not pregnant",,,,,,,form_1,,,Medical History,radio,,,,,[sex] = '2',,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,pregnancy status,group32,"e34331,1.0"
dht_pregnant,,,cdfb781198e59f20232a75bb21f4670482354b1340229d7fab157686fb0775caeb8c22f41c04cbb3ac0657582c3dd206f72fee4b286546bed4609cb553e34331,,,Pregnancy status,,"0, Not Pregnant;1, Pregnant;98, Don't know; 99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,pregnancy status,group32,"4d0b4e,1.0;14f342,1.0;9b25b4,1.0"
pregnancy_status,,,7823a1c1db53f33f1454e9f2209d8e8a0c81c4e1d9f5f8e345158d0f6dbf85529435d0df92d38a956e21c43a25e9ddffba10d09ad26c263c49a618446714f342,,,Pregnancy status,,"1, Currently pregnant | 0, Not pregnant",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,pregnancy status,group32,"e34331,1.0"
pregnancy_status,,,2c492e02965950a516fb9fa470f393947e03defa2d3619c0a188c1e759caeab10eeb3e317f81a814d05a618a4396887766090e4a825f0c2aa017cbbbcb9b25b4,,,Pregnancy status,,"1, Currently pregnant | 0, Not pregnant",,,,,,,,,,Medical History,radio,,,,,[sex] = '2',,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,pregnancy status,group32,"e34331,1.0"
dht_alcohol_frequency,,,e26fe517acba3f2c0017c098af2dfc648ae316dbb8fd9f7a99e91309d0468d300b933399b885cb0638ffb8ab53d541d806e667cfd1a0899e217e537b40c636ed,,,How often did you have a drink containing alcohol ?,,"0,Never;1,Monthly Or Less;2,Two To Four Times Per Month;3,Two To Three Times Per Week;4,Four Or More Times Per Week; 98, Don't know; 99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"alcohol,drink",group33,"99ec41,0.94"
how_often_do_you_have_a_drink_containing_alcohol,How often do you have a drink containing alcohol?,text,0622f813b4eac5fdc0b2cb7d58e0f4ffc72ae0164608f1bb94de43be4c6fd82a1db0f5b65769831ecfdb1a87e01e46a421f056e9ac40d8d299e8cfd2c8ad6cdd,,,,,"[""never"",""monthly_or_less_than_2_to_4_times_a_month"",""2_to_3_times_a_week"",""4_or_more_times_a_week""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"alcohol,drink",group33,"e2e2f9,0.7;99ec41,0.91"
alcohol_daysperweek,|https://www.drugabuse.gov/sites/default/files/audit.pdf| Alcohol Use Disorders Identification Test (AUDIT) |,,75e0816ae9a6098d340c3eef8bee7eeff40158ec857908aa9ab13273bb7fa885de7acacee80b31a98422b4755a6c9d404031d300ee1887f32fbd2f439fe2e2f9,,,How often do you have a drink containing alcohol?,,"0, Never|1, Monthly or less|2, 2-4 times a month|3, 2-3 times a week|4, 4 or more times a week|5, Don't know or refuse to answer",,,,,,,alcohol_and_tobacco,,,Alcohol and Tobacco/Nicotine Use,radio,,,,,[lifetime_use_alcohol] = '1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"alcohol use disorder identification test,default,alcohol,audit,site,drink",group33,"ad6cdd,0.7;5973ec,0.75;99ec41,0.7"
alc,Alcohol use,radio,1e29007baddf4364af59eb4af8d7dd8c110c043e89699882142dc288eb9702e9879851092ff558d0b4af74aa8add87261a90170c3b53d029825448fd445973ec,,,How often do you have a drink containing alcohol? ,,"1, Never | 2, Monthly or less 2-4 times a month | 3, 2-3 times a week | 4, 4 or more times a week",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"alcohol,alcohol use,drink",group33,"e2e2f9,0.75;99ec41,0.88"
alcohol,,,cc3c2bb9704eff281cb062f73252ef0870a13d32253ad88d1d2679ab513009e9bb60d40ad5ecf4fc3b3fc4ef7d79080e5b7e6559aab564ab030551794a99ec41,,,How often did you have a drink containing alcohol in the past year?,,"0,Never|1,Monthly Or Less|2,Two To Four Times Per Month|3,Two To Three Times Per Week|4,Four Or More Times Per Week",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"alcohol,past year,drink",group33,"c636ed,0.94;ad6cdd,0.91;e2e2f9,0.7;5973ec,0.88"
cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,cae4fc643a010d20be4f4069fd9fb6ee7ddc6e885f1df4a8c5c99c44a1247e6febb7120427380dd6cf87c2f649f2d84f208ded8a15437fe55a1eb1cfa5e041c6,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"alcohol,pdf,toolkit_content,jhu community survey",group34,"c2ac4f,0.72"
dht_alc_sub_abuse,,,92769f841c56e988ca97848cacb85fc9d72b3e5d049dbc996817cb56ac5740793428effb99dcca7a5a7b6d251f16eb98f3964baa8c663429c6b486fc5cc2ac4f,,,Alcohol or substance use disorder,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"alcohol,substance use disorder",group34,"e041c6,0.72;3c4f10,1.0"
alc_subs,Do you currently have any of the following  conditions? -Alcohol or substance use disorder,radio,edcb491e126ee2f0230b239137b39340fe552162552d34fb2a8902288334e8e61e97833edb148f407f8f8441bf9126ed5b57395c4ec92a32d5045c420e355a1a,,,Alcohol or substance use disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"alcohol,condition,substance use disorder",group34,"3c4f10,0.84"
cc_asud,,,61aa892e467bfab79b28c085c6a72a1ceb525471aceaebfe15814abd36aeeb1030fb1484069c7f3a2c6e8210712ad7e29f722209f022819276621a2f803c4f10,,,Alcohol or substance use disorder,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"alcohol,substance use disorder",group34,"c2ac4f,1.0;355a1a,0.84"
type_health_insurance__medicare,,string,8f7571191b33f63eef9cf9f6235d3a8c746c9ad12764d2055713a3c8c8a5138082fe69d6a135ff265b392048f9f2c2f1075027f822f23a0a72a639e02f928144,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicare for people 65 and older or people with certain disabilities']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
30112-insurance,Insurance Status,categorical,5719c4ccf1c9620399bf2bb3aaa23c1574e774868987a3c758548b210f6a79f8f38de07260fc01e0cf774f3de05152eed8c0eeb4f783839f1b2da447d99ffbad,,,Are you covered by health insurance or some other kind of health care plan?,true,"1, Yes; 2, I don't have health insurance (Self-Pay); 3, No; 5, I don't know; 999, Prefer not to answer",,,,,,Insurance Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"insurance status,health care plan,health insurance,kind",group35,"9e9718,0.71;f1c38b,0.77;053887,0.71;079578,0.71"
type_health_insurance__employer,,string,b7a5a344baa04537676da11546283110069233a5ef27e1232e01eec27d7e47594bf5a9753c25dc8a28fad4ee2c1d9e55c6ee76b9a423a849f06de778fe588220,,,Which of the following types of health insurance do you currently have?,,"['Insurance through a current or former employer or union or through a family members employer union', nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
30113-insurance_plan,Insurance Plan Type,categorical,4fcb9f44a5a04109c3145e99f4af0e6b31cbc15179d5d25c4ecfaa52684087c540d97b845f8d68bd8688469a5adcec3a51e898722db3aaaf3b8eb4b813d85bf7,,,What kind of plan are you covered by?,true,"1, Insurance purchased directly from an insurance company (by you or another family member); 2, Insurance through a current or former employer or union (by you or another family member); 3, Medicare, for people 65 and older or people with certain disabilities; 4, Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or disability; 5, TRICARE or other military health care; 6, Veterans Affairs (VA) (including those who have ever used or enrolled for VA health care) ○ Indian Health Service; 7, Any other type of health insurance or health coverage plan; 999, Prefer not to answer",,,,,,,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"plan,insurance plan type,kind",group35,"9e9718,0.71;053887,0.71;079578,0.71"
type_health_insurance__not_sure,,string,da4ec8d4571536d97318d56f6c76a65d2bf957dad7e274cb1a69a1fc4410c053addc1932292c8c10dcd44813668fa55ba864d88e8247e6bc365de4a56151568d,,,Which of the following types of health insurance do you currently have?,,"[nan, 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
insurance,,,4b8516db88b6d95b2a698dcf81c40f4af91287639c43a1c2d63d65bcb690a303aa714dbee97831c582453504adaccb15c90bcced3dca5f2e80a23d37ee9e9718,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,form_1,,,Insurance Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"health insurance,kind",group35,"928144,0.86;9ffbad,0.71;588220,0.86;d85bf7,0.71;51568d,0.86;4612c6,0.73;659b54,0.71;eecbaa,0.86;0b8e3d,0.86;7ed1a6,0.86;f1c38b,0.78;efd46b,0.86;b0e081,0.86"
what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I do not currently have health insurance,text,d149ecff731fdf25204110a3db64d325b3a339eea5c3ad4da90cae136f73ca05ba1d1295ece1da36baed92a486cdcd02f26489670ff3b917c4517ada614612c6,,,,,"[""""i_do_not_currently_have_health_insurance""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"type,health insurance coverage plan,health insurance",group35,"9e9718,0.73;f1c38b,0.73;053887,0.73;079578,0.73"
has_health_insurance,,string,3e6fb88fed5c36d00c2071cad370cab4634f0d9b605b2232cd95b4ca0b9ae37f73da5c0ca3f108a561420603343d5018ad6fc44904c04a97c3bf70652b659b54,,,Are you currently covered by health insurance?,,"['Yes', 'No', 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,health insurance,group35,"9e9718,0.71;053887,0.71;079578,0.71"
type_health_insurance__government,,string,116aa544e3d2aebc7d40d4c9d3acd82a1c9293d210ec7b6e0d292afe1fd4b75b688e3a36a0c73ff9104c122a7be13e7e90364c0055688ef469821f1237eecbaa,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicaid Medical Assistance or other government assistance plan']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
type_health_insurance__military,,string,c9107bd82fc65ea798d307b24a0cc2b27a3669961bead010dbeee550e9bd89c162e44d76e41681b2840d0afd9d77fb90fdac11050eb662633d769d45290b8e3d,,,Which of the following types of health insurance do you currently have?,,"[nan, 'TRICARE or other military health care']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
type_health_insurance__other,,string,414a462b5a7e52e53b9dfde2be77131612bd70f3c41c785dd5c7e58dec8ab524476c62b075a9a7d64e7ae0a52e74f66471e843f6c5a7cb02631e39ef447ed1a6,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Other']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
hi_coverage_type,,,416007cb1ca481db20c18e870d7095efa7cb570f9e4c694ebdcdad633317f0f0e379d9685d31d14fc2ed92fd5fdc4d272aed0738b1b1c35fb7b7cb6bb7f1c38b,,,What is the primary kind of health insurance or health care plan that you have now?,,"0, I do NOT have health insurance| 1, Private (purchased directly or through Employment)| 2, Public (Medicare, Medicaid, Tricare) | 98, Don't know | 99, Prefer not to answer",,,,,,,,Insurance Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"primary kind,health care plan,health insurance",group35,"9ffbad,0.77;9e9718,0.78;4612c6,0.73;053887,0.78;079578,0.78"
insurance,,,58b6feec9530760fe262f002a24227b34db76ce19f6f2f4700315917d63705de3e6e211a53e3cb30b257851efcb0ff6a1e29ef2f28409c638a10a9d2f2053887,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,,,,Insurance Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"health insurance,kind",group35,"928144,0.86;9ffbad,0.71;588220,0.86;d85bf7,0.71;51568d,0.86;4612c6,0.73;659b54,0.71;eecbaa,0.86;0b8e3d,0.86;7ed1a6,0.86;f1c38b,0.78;efd46b,0.86;b0e081,0.86"
type_health_insurance__purchased_directly,,string,bc23f4303bf53c99306a12cd3145ca6b80df952ca6513c0bf9d2af3c4f9b4927009b6c4bb85c1baec1c4cd8b8054ba329c2dc3a3cd7994e8b33061449eefd46b,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Insurance purchased directly from an insurance company']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
type_health_insurance__va,,string,984999cd58aad091e63007efc6422d64a4db8798adaf1af2f7505b36e15fe55ffb24588c50b770febdaca1297d825081ef0a4d5086f7ada0be4c9093e4b0e081,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Veterans Affairs VA']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"type,health insurance",group35,"9e9718,0.86;053887,0.86;079578,0.86"
insurance,,,3844770e52c4e934c3b4990298fc06fe16837069642e07b7fa1070faf9b82443343fc81eb40a9d6614c7f2dda84aa5fc6ef2ab09ed9d9c9f83ed983ff7079578,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,,Insurance Status,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,"health insurance,kind",group35,"928144,0.86;9ffbad,0.71;588220,0.86;d85bf7,0.71;51568d,0.86;4612c6,0.73;659b54,0.71;eecbaa,0.86;0b8e3d,0.86;7ed1a6,0.86;f1c38b,0.78;efd46b,0.86;b0e081,0.86"
deaf,,,4aeac0ef6bc554038ae585a753544506b035914e95ee5c0b58ad3abd56680b2902c2d9998398776bd1b25efb7a3416893d4cf2c7c593f584cbd961a5caab35e6,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,form_1,,,Disability Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,difficulty,group36,"521f69,0.84;1ef119,1.0;1b2421,0.87;446732,1.0;eac8e2,1.0;6dae84,0.93"
deaf_diff,,,9ffa128253fb193f8e2aed65ca9210bdf01fe16fa062d45f7c0d08273df494a1996229e96d6da146eb442daa0b2651372896ad8282c9d2d3b627487800521f69,,,"(0-12+) Does this child have deafness or problems with hearing? / (15+) Are you deaf, or do you have serious difficulty hearing?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"problem,child,deafness,difficulty,hear",group36,"ab35e6,0.84;1ef119,0.84;931301,0.84;446732,0.84;ee83db,0.84;6dae84,0.84"
dht_deaf,,,15b6d561a4769468d9c5e090a0db9edcd66cfe0fc3e6405f0ca3e9120ad49e5134e1d9fd063e09deee7be4d4b76264f2a84d542223689e37967262ee331ef119,,,Are you deaf or do you have serious difficulty hearing?,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,difficulty,group36,"ab35e6,1.0;521f69,0.84;1b2421,0.87;931301,1.0;446732,1.0;ee83db,1.0;eac8e2,1.0"
disability_deaf_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,049a2bf3b4f9879d5faefd6a60916b05253d59798bb2ca969203dcd0060af1dcc775d198833e3721a42b60c2f94930cc1c58604b4d8820c69e18b6099b1b2421,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,,,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ncbddd,disabilityandhealth,difficulty",group36,"ab35e6,0.87;1ef119,0.87;931301,0.87;446732,0.87;ee83db,0.87;6dae84,0.83"
deaf,,,dc237515160d7eb0cccf0d2c9bd74ee865b44829e97becded7d25c32256864653d6d1ad1c64d1c73b2f14eb9b844312e8852998927a437633d4dd43ca7931301,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,difficulty,group36,"521f69,0.84;1ef119,1.0;1b2421,0.87;446732,1.0;eac8e2,1.0;6dae84,0.93"
hearing,,,574ae8ebfd513e47d553353d2dc3c64dec9d8d31ea9bc0387d5ae581f373b4b428fa4d8d68899c4c1320cdc7642180945515c13351c8c6133b6bc07cb3446732,,,Are you deaf or do you have serious difficulty hearing?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,difficulty,group36,"ab35e6,1.0;521f69,0.84;1ef119,1.0;1b2421,0.87;931301,1.0;ee83db,1.0;eac8e2,1.0;6dae84,0.93"
deaf,,,88cf990cd297f921c6855d76d56c8b5b2c320c66249705c2757fe425bbd92c19623ea3561aa887be992dff40a774b0a597a9173fac6568cb75500218f4ee83db,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,difficulty,group36,"521f69,0.84;1ef119,1.0;1b2421,0.87;446732,1.0;eac8e2,1.0;6dae84,0.93"
disability_deaf,,,7e362de600ca8a5b57f1b8f87f200d5ef40be4b2dd204f38683f609c49396b8973902edf2dc6fd1eef1926a14223d055067b768fbff58eff897f692988eac8e2,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,difficulty,group36,"ab35e6,1.0;1ef119,1.0;931301,1.0;446732,1.0;ee83db,1.0;6dae84,0.93"
30117-deaf,Deaf Status,categorical,9b5db75eaa3bac6a973a3fb8469ea2331827a7fd76b28315ed79198280bdeadb469e306bac9e6b6e401986a244e472fcdf8dab30be7daedd4986c5cd526dae84,,,Are you deaf or do you have serious difficulty hearing?,true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"deaf status,difficulty",group36,"ab35e6,0.93;521f69,0.84;1b2421,0.83;931301,0.93;446732,0.93;ee83db,0.93;eac8e2,0.93"
blind,,,d9dc2c1f4ef394285e86d9e1fcb5e08cf54e5e5cfd7c6122364555844f8bce51ba8efcebe3350d550a00a003a06abe9da4b8aa6fc18831dffd61de13cc6c889f,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"glass,difficulty",group37,"b480c4,1.0;491384,1.0;332565,1.0;2a6fec,0.94;f7c72d,0.86;5188d8,0.91"
blind,,,1de3da273f9848ffe32fcc55f66457819109affca04b690fd90059a6cbdc1077396aa02b3d9fc7059c65f6c6a10a0e4558c6fca091f0d1ad030a4a2257af53a0,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,"glass,difficulty",group37,"b480c4,1.0;491384,1.0;332565,1.0;2a6fec,0.94;f7c72d,0.86;5188d8,0.91"
dht_blind,,,91ed6f4f6d50fde803212b46e253c5be8d8f19599ac5c89f4fbd278c923c8e50297ba1c69c547b43a8456ffe01bb3343133b6cba9e8e033f9ea58ff738b480c4,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"glass,difficulty",group37,"6c889f,1.0;af53a0,1.0;491384,1.0;332565,1.0;1960ed,1.0;f7c72d,0.86;5188d8,0.91"
disability_blind,,,012f1b6ed70edd9d2296c41b207230d840be10557358ce749543387f4a189dd857cc50ebe82804ca0b39ee1e4119624092e74c472d20b9214aa1a5feb6491384,,,"Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"glass,difficulty",group37,"6c889f,1.0;af53a0,1.0;b480c4,1.0;332565,1.0;2a6fec,0.94;1960ed,1.0"
vision,,,f12381590cdfe154f4955c659facce1b19e82cde5cfe4052bb5e4939a86559d808f82af60616d8741655de0054309f8ff445d9464b68730250aed20e5e332565,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"glass,difficulty",group37,"6c889f,1.0;af53a0,1.0;b480c4,1.0;491384,1.0;2a6fec,0.94;1960ed,1.0;f7c72d,0.86;5188d8,0.91"
30118-blind,Blind Status,categorical,216bee7559593476bd4457ce4abd942e080a99f330a1f82ed990957cb05ba3f0fae74a629b01914b7f13a8564e8698a8175e5fa15a45ab377db3b6b6782a6fec,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",true,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"blind status,glass,difficulty",group37,"6c889f,0.94;af53a0,0.94;491384,0.94;332565,0.94;1960ed,0.94;f7c72d,0.84;5188d8,0.85"
blind,,,5317a5467d62db7310dd5d28b4a7fe67ce8224a12e75e23a3cfa4efe0d1a09a92af54d48319ab9f05aaf52018f642328cc687e80d5e20b53fe35b6edff1960ed,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,form_1,,,Disability Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"glass,difficulty",group37,"b480c4,1.0;491384,1.0;332565,1.0;2a6fec,0.94;f7c72d,0.86;5188d8,0.91"
