Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
8f827feb775891f746ff4114269600fefa074961c898c57dfc93b5b297aa44f8aaeac2801d27d1a189c20b795be868c85edaa078c835c466d6037cd81581a531,alcohol_drinksperday,|https://www.drugabuse.gov/sites/default/files/audit.pdf| Alcohol Use Disorders Identification Test (AUDIT) |,,,,How many drinks containing alcohol do you have on a typical day when you are drinking?,,"0, 1 or 2|1,3 or 4|2,5 or 6|3,7, 8 or 9|4,10 or more|5,Prefer not to answer",,,,,,,tier2_alcohol_and_tobacco,Prescription Medication 15,radio,,,,,[lifetime_use_alcohol] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"drink,alcohol,typical day,site,alcohol use disorder identification test,audit,default",group27
9be69ffbe1e6f041dad260e69b0cd7891144822dbf4f6544c4dcc89056135e1ace81c2150b661d6ebb904d9b3ca22b66a3e8fdec1e6dfcd04bc0362928a8aaab,etoh_mar_10th,,integer,Spice Survey,26,"How many drinks of alcohol did you consume yesterday (one drink is a standard glass of wine, a 12 oz beer, or a shot of hard liquor)?",TRUE,|drinks,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Spice Survey.csv,RADx-DHT,"drink,oz beer,alcohol,hard liquor,wine",group27
4d0b2f85e551a3784e00a97aaf0606a911ff3508044e0e2b92ce12956658451d11ed2e8adf34c6ae29bf5d519d699ce4e7fe2afda33be2e5075a748c391b2ff5,drinks_alcohol,,integer,Baseline Survey,7,"IN THE PAST WEEK: How many drinks of alcohol (one drink = one standard glass of wine, can of beer, or shot of hard liquor) did you consume?",TRUE,|drinks,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"drink,alcohol,beer,hard liquor,wine",group27
d6de77c3ddb433a6806a67dec173ca7beef0874f823aa78d5f1deabdc2a9bc084b3e796357fda0bf442a33af4def06affc2beaef243b4e7129cbf2d700d219d7,alcohol_use,,,,,Alcohol Use,,"1, Yes | 0, No",,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,alcohol use,group28
69721113b06e35690d8d19dc91fc1ca53b84e232ccbe9b8ff83c047672533485cce96626f04b0b55a9bb8075ebcc6764eac01d49d23a7d0246b1850ab30595f4,30107-alcohol_consume,Alcohol Use,categorical,,,Do you drink alcohol?,TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Medical History,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"alcohol,alcohol use",group28
58b6feec9530760fe262f002a24227b34db76ce19f6f2f4700315917d63705de3e6e211a53e3cb30b257851efcb0ff6a1e29ef2f28409c638a10a9d2f2053887,insurance,,,,,What kind of health insurance do you have?,,"1, Private insurance | 2, Public insurance | 3, None",,,,,,,,Insurance Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"kind,health insurance",group29
116aa544e3d2aebc7d40d4c9d3acd82a1c9293d210ec7b6e0d292afe1fd4b75b688e3a36a0c73ff9104c122a7be13e7e90364c0055688ef469821f1237eecbaa,type_health_insurance__government,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicaid Medical Assistance or other government assistance plan']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
bc23f4303bf53c99306a12cd3145ca6b80df952ca6513c0bf9d2af3c4f9b4927009b6c4bb85c1baec1c4cd8b8054ba329c2dc3a3cd7994e8b33061449eefd46b,type_health_insurance__purchased_directly,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Insurance purchased directly from an insurance company']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
8f7571191b33f63eef9cf9f6235d3a8c746c9ad12764d2055713a3c8c8a5138082fe69d6a135ff265b392048f9f2c2f1075027f822f23a0a72a639e02f928144,type_health_insurance__medicare,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Medicare for people 65 and older or people with certain disabilities']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
8ec9bd8399de8bd6c9f7ac80c32c6c1c5e0dd6c2c7227eb4d316d3bf383526561f6bb436edf7884017710849990146606fc7c22a08a44bef817aedfec2b0bd61,hi_coverage_type,Adapted for CEAL Program from DMACS COVID 19 Survey. https://detroitsurvey.umich.edu/COVID 19-survey-and-resources/.  Further simplified.,,,,What is the primary kind of health insurance or health care plan that you have now?,,"0, I do NOT have health insurance| 1, Private (purchased directly or through Employment)| 2, Public (Medicare, Medicaid, Tricare) | 98, Don't know | 99, Prefer not to answer",,,,,,,housing_employment_and_insurance,Employment,radio,"Exclude plans that pay for only one type of 
Service (such as, nursing home care, accidents, 
family planning, or dental care) and plans that 
only provide extra cash when hospitalized.
",,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ceal program,primary kind,survey,health insurance,health care plan,dmacs covid",group29
da4ec8d4571536d97318d56f6c76a65d2bf957dad7e274cb1a69a1fc4410c053addc1932292c8c10dcd44813668fa55ba864d88e8247e6bc365de4a56151568d,type_health_insurance__not_sure,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
4fcb9f44a5a04109c3145e99f4af0e6b31cbc15179d5d25c4ecfaa52684087c540d97b845f8d68bd8688469a5adcec3a51e898722db3aaaf3b8eb4b813d85bf7,30113-insurance_plan,Insurance Plan Type,categorical,,,What kind of plan are you covered by?,TRUE,"1, Insurance purchased directly from an insurance company (by you or another family member); 2, Insurance through a current or former employer or union (by you or another family member); 3, Medicare, for people 65 and older or people with certain disabilities; 4, Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or disability; 5, TRICARE or other military health care; 6, Veterans Affairs (VA) (including those who have ever used or enrolled for VA health care) ○ Indian Health Service; 7, Any other type of health insurance or health coverage plan; 999, Prefer not to answer",,,,,,,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"plan,kind,insurance plan type",group29
414a462b5a7e52e53b9dfde2be77131612bd70f3c41c785dd5c7e58dec8ab524476c62b075a9a7d64e7ae0a52e74f66471e843f6c5a7cb02631e39ef447ed1a6,type_health_insurance__other,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Other']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
3e6fb88fed5c36d00c2071cad370cab4634f0d9b605b2232cd95b4ca0b9ae37f73da5c0ca3f108a561420603343d5018ad6fc44904c04a97c3bf70652b659b54,has_health_insurance,,string,,,Are you currently covered by health insurance?,,"['Yes', 'No', 'I dont know Im not sure']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,health insurance,group29
984999cd58aad091e63007efc6422d64a4db8798adaf1af2f7505b36e15fe55ffb24588c50b770febdaca1297d825081ef0a4d5086f7ada0be4c9093e4b0e081,type_health_insurance__va,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'Veterans Affairs VA']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
b7a5a344baa04537676da11546283110069233a5ef27e1232e01eec27d7e47594bf5a9753c25dc8a28fad4ee2c1d9e55c6ee76b9a423a849f06de778fe588220,type_health_insurance__employer,,string,,,Which of the following types of health insurance do you currently have?,,"['Insurance through a current or former employer or union or through a family members employer union', nan]",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
c9107bd82fc65ea798d307b24a0cc2b27a3669961bead010dbeee550e9bd89c162e44d76e41681b2840d0afd9d77fb90fdac11050eb662633d769d45290b8e3d,type_health_insurance__military,,string,,,Which of the following types of health insurance do you currently have?,,"[nan, 'TRICARE or other military health care']",,,0.0,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"health insurance,type",group29
d149ecff731fdf25204110a3db64d325b3a339eea5c3ad4da90cae136f73ca05ba1d1295ece1da36baed92a486cdcd02f26489670ff3b917c4517ada614612c6,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I do not currently have health insurance,text,,,,,"[""""i_do_not_currently_have_health_insurance""""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health insurance,type,health insurance coverage plan",group29
5719c4ccf1c9620399bf2bb3aaa23c1574e774868987a3c758548b210f6a79f8f38de07260fc01e0cf774f3de05152eed8c0eeb4f783839f1b2da447d99ffbad,30112-insurance,Insurance Status,categorical,,,Are you covered by health insurance or some other kind of health care plan?,TRUE,"1, Yes; 2, I don't have health insurance (Self-Pay); 3, No; 5, I don't know; 999, Prefer not to answer",,,,,,Insurance Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"kind,health insurance,insurance status,health care plan",group29
dc237515160d7eb0cccf0d2c9bd74ee865b44829e97becded7d25c32256864653d6d1ad1c64d1c73b2f14eb9b844312e8852998927a437633d4dd43ca7931301,deaf,,,,,Are you deaf or do you have serious difficulty hearing?,,"1, Yes | 0, No",,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,difficulty,group30
9b5db75eaa3bac6a973a3fb8469ea2331827a7fd76b28315ed79198280bdeadb469e306bac9e6b6e401986a244e472fcdf8dab30be7daedd4986c5cd526dae84,30117-deaf,Deaf Status,categorical,,,Are you deaf or do you have serious difficulty hearing?,TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"difficulty,deaf status",group30
9ffa128253fb193f8e2aed65ca9210bdf01fe16fa062d45f7c0d08273df494a1996229e96d6da146eb442daa0b2651372896ad8282c9d2d3b627487800521f69,deaf_diff,,,,,"(0-12+) Does this child have deafness or problems with hearing? / (15+) Are you deaf, or do you have serious difficulty hearing?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"deafness,child,problem,hear,difficulty",group30
049a2bf3b4f9879d5faefd6a60916b05253d59798bb2ca969203dcd0060af1dcc775d198833e3721a42b60c2f94930cc1c58604b4d8820c69e18b6099b1b2421,disability_deaf_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Are you deaf, or do you have serious difficulty hearing?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ncbddd,difficulty,disabilityandhealth",group30
d9dc2c1f4ef394285e86d9e1fcb5e08cf54e5e5cfd7c6122364555844f8bce51ba8efcebe3350d550a00a003a06abe9da4b8aa6fc18831dffd61de13cc6c889f,blind,,,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No",,,,,,,,Disability Status,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"difficulty,glass",group31
92b9daceaeffd70d187ab268ca564acb7bf458f5d2efa9cd8832381e553120287c769432f8c66e229bc9fdf3099b793e35784202e2b9583a9eba1bfc925188d8,disability_blind_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ncbddd,difficulty,disabilityandhealth,glass",group31
216bee7559593476bd4457ce4abd942e080a99f330a1f82ed990957cb05ba3f0fae74a629b01914b7f13a8564e8698a8175e5fa15a45ab377db3b6b6782a6fec,30118-blind,Blind Status,categorical,,,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"difficulty,glass,blind status",group31
96a9b06ed265b36204fe0477eb7b71a99e7f258524446b11b884aa72f8f5e8ae06d24de7c71d58339ea0c31e192df7dd069dae769a28a3637834489063f7c72d,blind_diff,,,,,"(0-12+) Does this child have blindness or problems with seeing even when wearing glasses? / (15+) Are you blind, or do you have serious difficulty seeing, even when wearing glasses?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"blindness,child,glass,problem,difficulty",group31
6de9e9a13df9b6f610670b2744b86d6a89d9ffe88ac58a8fcd9d08125e51db4b2119e0e672d924787c033c2c25b124b0777e97f7452e59b2c6b984f367c52e45,conc_diff,,,,,"(6-12+) Does this child have serious difficulty concentrating, remembering, or making decisions because of a physical, mental, or emotional condition? / (5+) Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"remember,emotional condition,decision,child,difficulty",group32
aa2063ca1ce2e2cc81a7563f921ed7c4ab73f2cc70261e062cd5608c9bca2288f5b64786ebce9b743bde253b84d4512b9c48dac2585e43859c2a5ceab7e2c3a7,memory_dis,,,,,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"remember,emotional condition,decision,difficulty",group32
bf171505cb983b4de75eb16a936a4db940101a3144d349fdf438d65065a89c0d6f79453383f7d4ffcbd462493bc72f77fb59e247d3bd07d9e82388a843b9ccfd,disability_decisions_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions? 

(5 years of age or older)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"remember,emotional condition,disabilityandhealth,ncbddd,decision,age,difficulty",group32
0b257c6d2c01c60610f875006d69b741878b287fd01124e6a406fbc5298bfdf961b7d0e205df8a52a9a94321641209dae71c3699f9434ba0f648e401b1e7f25b,30119-concentrating,Difficulty Concentrating,categorical,,,"Do you have serious difficulty concentrating, remembering, or making decisions (because of a physical, mental, or emotional condition)?",TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"remember,difficulty,decision,emotional condition",group32
a4ffd4378d26983ffb43bf273a33b742527012be824305ee94697e1f252359d8bb458bfef69f56da0dbc133224514322b1919e66f0a4406ec603b726a4d791b6,long_brainfog,,,,,"Trouble concentrating or difficulty thinking (""brain fog"")",,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,brain fog,trouble",group32
78558108b48a81aa7fea67e4d946b56c339276102effd2d603675e56b442779db30e5e3f632edd62f6b34c0c1783dd70eee62b0f140fc4d8149e0e0b847ec9bb,long_brainfog_pe,,,,,"Trouble concentrating or difficulty thinking (""brain fog"")",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following long symptoms were confirmed by physical exam?,radio,,,,,[long_brainfog] ='1' OR  [long_brainfog] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,brain fog,trouble",group32
2e74a1f5e7d89fff6abcd9d7354aa51804dc9202067bf4fc3ceba9e7bc61c5b28806d94e11ef332d1a60e48c8d9e99359a35cd1d2ebb4ea62c5281711d65b13f,30120-walking,Difficulty Walking,categorical,,,Do you have serious difficulty walking or climbing stairs?,TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"difficulty,stair",group33
ea6dcde390d276bf17e9d1ae4b1d3364d3a6b61fa9c5fa0e6966bf6e23e88b8354a5271f6df9ad55f8b6d6a904d456d0d970b156ea84075044eb686813b13e09,walking_climbing_dis,,,,,Do you have serious difficulty walking or climbing stairs?,,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"difficulty,stair",group33
3b4a8446b4046cced8bf17de73ddb0cd589b5e4eebb84bbe6ff80085e6526529661a2295773a2285a7d61c6e90b8ecd6e0c04056a917b9a322f5253fcc7fb48b,walk_diff,,,,,(6-12+) Does this child have serious difficulty walking or climbing stairs? / (5+) Do you have serious difficulty walking or climbing stairs?,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,child,stair",group33
923f41ce73d63e2dd149f89b7416c8d1d025c7e221a352254ba436b068a37440678872ec2e10f7be628a658713343c2f1cb38699107f3ce93e21a3fee31f7040,disability_walking_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Do you have serious difficulty walking or climbing stairs? 

(5 years of age or older)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"year,disabilityandhealth,ncbddd,age,difficulty,stair",group33
4560a3487a9520ad8870e060cd2d8362d59f3366080850af3e852dc5d42e7c1470e735e943123c93900379251d72ebcf8ee7b3165ea8b54af4dd01920a52ae98,30121-dressing,Difficulty Dressing,categorical,,,Do you have difficulty dressing or bathing?,TRUE,"1, Yes; 2, No; 999, Prefer not to answer",,,,,,Disability Status,About You,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,difficulty,group34
d65402bfbc4524aff5a4a022982e3e75c69a48a555810323eed0a8b3861a396398f995726879e7f7858725a6bc82868ae571c27eaf75f0df68bdcb9699778d36,dress_bathe_dis,,,,,Do you have difficulty dressing or bathing?,,"1, Yes | 0, No",,,,,,,form_1,Disability Status,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,difficulty,group34
eeea62ac7bf7071c9392db056da67f7638cbb109e2586db93c9cf1084ee7ea181e4a78f9e376514dd434844370f820c00963fac046ba0fda46a0e9a60c1e4a7b,dress_diff,,,,,(6-12+) Does this child have difficulty dressing or bathing? / (5+) Do you have difficulty dressing or bathing?,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Disability Status,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"difficulty,child",group34
c75ec52ee5cc6272aff6028eccebcba5baf87fdf53cc4b0e509b2a016d02c7db84525cc1f5573f4355e6cb12605d83b4e58b82e7618838010e6e22a2c630e517,disability_dress_2,CDC Disability|https://www.cdc.gov/ncbddd/disabilityandhealth/datasets.html,,,,"Do you have difficulty dressing or bathing?

(5 years of age or older)",,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_disability,How often have you used each of the following drugs?,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"year,disabilityandhealth,ncbddd,age,difficulty",group34
