Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
a49d044a2ff47060b12a83676f7ccbb08f397bf94e68ce3a57789de1e5c0d240b6fac5c80e247b89c55c0e8b1d33cc5f490411a079f55118cacadac81193a4be,self_reported_disability,,,,,"Do you have a disability that interferes with your ability to carry out daily activities? Examples of daily activities include walking, climbing stairs, shopping, balancing a checkbook,  bathing or dressing.",,"1, Yes | 0, No | 98, Prefer not to answer",,,,,,,health_status,Self-reported Health,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"disability,daily activity,shop,stair,ability",group32,"f6c2f2,0.96;fd25bb,1.0"
77440249cb2f3b4c1e20996f77f3b9ea68f5f7d43202e96c02014c432d160029912f48bed4f5347269579c69e76e36677c5e757b6fb54b93353b72b00bda8d1d,acute_fever,,,,,Fever,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,fever,group33,"b208b6,1.0;1a28e9,1.0"
22f2366f76a1e79c4549ee93026881965d1562075dabb919c9fa8221972b011442cccc933df1a363b303ed8d25b42a35f94a253f56a3990e8dcc65036c9bc94d,acute_fever_pe,,,,,Fever,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_fever] ='1' OR  [acute_fever] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,fever,group33,"b208b6,1.0;1a28e9,1.0"
e7e846e2945349e89daa560004d5419a5f0441f179da659246d9180c8cda3491e4c5e2f891ce990193f9b84b90a59a0e195033975882561f67c2a6eac0b208b6,fever,,,,,Fever,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,fever,group33,"da8d1d,1.0;9bc94d,1.0"
6731c01ce4c22dee19a7066c4d40069f218c8c7295d52ff2dd62977c8928d18f4ad56dc8a48e24e29bb0d61cdca0189256227fd1148a680808608919711a28e9,fever,,,,,Fever,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,fever,group33,"da8d1d,1.0;9bc94d,1.0"
ab03fe2b2dcd67859b0f91e4fcd8350aed40a2ff3d3e6f54c7967aba2492cec98d1579fb70af6403ec4d3df4337802952f098907b7d1a7877829dadccdc34b1b,nausea_vomiting,,,,,Nausea/vomiting,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"nausea,vomit",group34,"a629ea,1.0;f6abd9,1.0"
779662de4a9c25be79d9d6d801cb6d57f9513640ccc2269b2cc01eda24747b4ea30fd1dac97c23bb3adf3564ca9dfdc3ee00c68b5f559807458516cb6da629ea,acute_nausea,,,,,Nausea/vomiting,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"nausea,vomit",group34,"c34b1b,1.0;97d9f8,1.0"
acb8aba4e7317b09ec12018498b98591348c1a14f2801828a2bf9cfc4ef66a5e420fb8bf7e9277473e7846ab10f519b965d53bd98868407965805b973df6abd9,acute_nausea_pe,,,,,Nausea/vomiting,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_nausea] ='1' OR  [acute_nausea] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"nausea,vomit",group34,"c34b1b,1.0;97d9f8,1.0"
7aea077c22e2970109033ee107ec1298d4b3aaeafb51819e35ffeb6b9f8c6158c276a71ac9879cafa4a4744339742ec540c7a5b50c6613768075cba56e97d9f8,nausea_vomiting,,,,,Nausea/vomiting,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"nausea,vomit",group34,"a629ea,1.0;f6abd9,1.0"
fa6ddaef0b485100fec7f2e3911bdb6812fbbb2490b63eea8c617a77593d8c4a719ffe2452d321f14d726530f4a6974b087d060b34e94e00fa9a31c7975d5d84,acute_cough_pe,,,,,Cough,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_cough] ='1' OR  [acute_cough] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,cough,group35,"696fdc,1.0;0a41e5,1.0"
3e15033fc6cbc5f86026a7df74939bdc64b51769bbd1923d22ed534347cf3a265b4621567660f881d65d4106d42058e227dab2be3c55b034effcec8d84c45c82,acute_cough,,,,,Cough,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,cough,group35,"696fdc,1.0;0a41e5,1.0"
a8a9e05bab6599c4114afa4dfdccc7a23b952853f729a2e44c037ca0e6a3d3160edc287ab4b3015f4e8fb264e3f3948355b28f8d7a432515d588a98372696fdc,cough,,,,,Cough,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,cough,group35,"5d5d84,1.0;c45c82,1.0"
20451cfb502ccc1f399232722b7de3d0c2e72c53a6d0fccb430e02d85b137d9cddcf93613d34da604fac62b928b3a07631472a480da80e34bc144a4dfd0a41e5,cough,,,,,Cough,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,cough,group35,"5d5d84,1.0;c45c82,1.0"
56d8c32761e9ece3657d92a4395c6b4706e171f93fa72f18ddcd123f4eb6e278fb346439580b62083f7db30d72f87c1c10c194956781b362fe05a883af679962,acute_headache_pe,,,,,Headache,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_headache] ='1' OR  [acute_headache] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,headache,group36,"1b4035,1.0;c8e3e2,1.0"
22002f2c0fd2c02fc6be61b3483fffeb5735eeb1360ee362b5ed1e304a522728418a6eabfbdff791c468d92062bedb384d354257b158e9b552e3338abf04e27b,acute_headache,,,,,Headache,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,headache,group36,"1b4035,1.0;c8e3e2,1.0"
ed88465e6ffc666352ce55528fb3c53de707c6ab0fd8a013a90914780b1f26bd8c24dd0db27cac36a1e3dcf9a48982a4904c2ad8f1cfeeb502cd6476de1b4035,headache,,,,,Headache,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,headache,group36,"679962,1.0;04e27b,1.0"
d8d1ff01bd24a6c7a61b07a951e1eb96d60bc55583ae3bec17ff4569dbbe871a5ba7dbf5dd9c92e1e13289139c703f90c2a1b177ac7d30c0747903a6fdc8e3e2,headache,,,,,Headache,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,headache,group36,"679962,1.0;04e27b,1.0"
2548da1ac783aa4326d1a4e71e317ecf648f78f814e647dbba1e7e92b9d32ff2091dc1ff085310a2cffc683d2b33de84caaee72501250e66ac0025e89babbcbe,loss_taste,Are you currently experiencing any of the following symptoms in the past 24 hours? - New loss of taste or smell,radio,,,New loss of taste or smell,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"new loss,taste,smell,symptom,hour",group37,"d43330,0.81;f730d5,0.81;4b9afc,0.81;cc48a1,0.81;2a4fd8,0.73"
ba2f6a8e0df3413767670299cefcef23231d7f6f4d41cc6fea440604ab9713f1f78c595f21daf3005ce227ce23babcdb061f36ab0db349bd1028637a38d43330,new_loss_of_taste_or_smell,,,,,New loss of taste or smell,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"smell,new loss,taste",group37,"abbcbe,0.81;f730d5,1.0;cc48a1,1.0;2a4fd8,0.87"
b6990bd3aac961090fe2f8f1f175434a91c35284a2ddcc1b8e53f8c63c0fe0899cc6f2a5948b3b9451d155904470fce3cb54888a6177b6326b5a40bea0f730d5,acute_tastesmell,,,,,New loss of taste or smell,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"smell,new loss,taste",group37,"abbcbe,0.81;d43330,1.0;4b9afc,1.0"
0269d04e19b67656e9d017299113bdf288df2cba3c6fcc678e1f36c1063368e0900f199a699769b753bc7614c799158e562c76dc05353f2af39922694d4b9afc,new_loss_of_taste_or_smell,,,,,New loss of taste or smell,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"smell,new loss,taste",group37,"abbcbe,0.81;f730d5,1.0;cc48a1,1.0;2a4fd8,0.87"
c62da3f66b9e3de47b933dbcd67756fa17b3c71ffb744406745de5cb99e34503b5d626dab29175939555d08ccc1b291d338f14e4d41fed51d41b6ae873cc48a1,acute_tastesmell_pe,,,,,New loss of taste or smell,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_tastesmell] ='1' OR  [acute_tastesmell] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"smell,new loss,taste",group37,"abbcbe,0.81;d43330,1.0;4b9afc,1.0"
0206c009f48275594d68b5bf1098c759b3d2e45a52a260cf355681b5eab90cdbc1def5f6fe9fc4dc0ff706c46b10819b6612d4b6d664cebf9931e87fcc2a4fd8,covid_olfactory_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,New loss of taste or smell,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"smell,new loss,taste",group37,"abbcbe,0.73;d43330,0.87;4b9afc,0.87"
4706eaf90caf6367f08bbae71ef9a179e2a4411588984cf0a0fcbf9bfc3c84b152e625157841938b81dbe8ae62dd4581e803be87c9ca36326f0a4ba5adef9970,acute_aches_pe,,,,,Muscle or body aches,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_aches] ='1' OR  [acute_aches] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"body,muscle",group38,"a373ca,0.78"
d0c42978f97a3e8a0e47397fe1e511d52e523905633e0433858a516d1706d1c2831c547e2f2a9808cbae8bd8350d0df17bfe4787ce8fcd74f8e3f0bc4290df46,acute_aches,,,,,Muscle or body aches,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"body,muscle",group38,"a373ca,0.78"
4e9065381ab76ce6fa04b002453f730c4882bae846c4073291b77390a6a7a8ca2353ea80f3d3396963670af91ac4ae561061e017285bcc24662810aaf3a373ca,muscleache,Are you currently experiencing any of the following symptoms in the past 24 hours?-Muscle or body aches,radio,,,Muscle or body aches,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"body,muscle,symptom",group38,"ef9970,0.78;90df46,0.78"
1addca0c257942f3cf393e24cf909440ab3e166c6466ab8948e492247f4afecdbe6769fd4e517665af8de4696a4b6dc8f9323a0a24fbb3f4a2260d1476c08e04,conjunctivitis,,,,,Conjunctivitis,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,conjunctivitis,group39,"2c109e,1.0;ade2b7,1.0"
37729e4550bd36b405bb3e30c521fbeda3a357c8de23080db719e7785a2efda26d2a174af976bffa72d0f682ecf9a908240ac10bc648e9e620a436cc972c109e,acute_con_pe,,,,,Conjunctivitis,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_con] ='1' OR  [acute_con] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,conjunctivitis,group39,"c08e04,1.0;fdd7a1,1.0"
7fdebbc12e80cf164a1c53208149b7d8dce0cf248e62eb3dfce5f44a6bc2175a06dde55d4d320ba9fe33b2e3365c2b40cf564725166b74e7e33cdfc623ade2b7,acute_con,,,,,Conjunctivitis,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,conjunctivitis,group39,"c08e04,1.0;fdd7a1,1.0"
bd5017d55f68c9d9c1990db833900ee46a5bb82d6ba3e79a438b10747a45ed39aeed5c97d0f8a878306b55112062b9f10659d7e6be02bdd5aa5669914cfdd7a1,conjunctivitis,,,,,Conjunctivitis,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,conjunctivitis,group39,"2c109e,1.0;ade2b7,1.0"
faf4d95657b8e9508225cffad3f50d06a9ddfc3cba8cc6ddf8e8553b3ac4ebc961541ddbd1f5e817f97c9f28a608a6d754cab2e063a8b97a38e13c997add6a27,covid_runnynose_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,"Sore throat, congestion or runny nose ",,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"runny nose,congestion,sore throat",group40,"2573e2,0.76"
2a2ceb13eebf249d2e5b29bfa842536a71c6b7b9adf680b3f3597f95efdfde37222736f1fe91fd61318304514217c4de6c89e37ef8541ac1d2c9b807cc2573e2,sorethroat,"Are you currently experiencing any of the following symptoms in the past 24 hours? - Congestion, sore throat, runny nose",radio,,,"Congestion, sore throat, runny nose",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"congestion,sore throat,symptom,runny nose,hour",group40,"dd6a27,0.76"
9c969f461acea1c4b5e93d0d1731c72b8da49687ad0f0e7a2a66b808699a763e834f829cba83329968ccda33f4a6ebe8968990067e913b8a2d31a3cc1fa4835f,abdominal_pain,,,,,Abdominal pain,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,abdominal pain,group41,"e90496,1.0;632094,1.0"
0dab895ddb9ebe2a3895fcb7f4c7246a1d1b34f46a51fd3a09965c89c616e1c3129efb3baa901ab569873724115e159284d9ca943b09e395e009fc962ae90496,acute_abpain,,,,,Abdominal pain,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group41,"a4835f,1.0;063a68,1.0"
604c535738b838587f4a3c15a98868a595f0f0865a5d65a6941eb5b5a16941399ac1e4d517ba99a9abe81fc8e9ee0217a2f960fa3174ddec701871ab84063a68,abdominal_pain,,,,,Abdominal pain,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,abdominal pain,group41,"e90496,1.0;632094,1.0"
873cd068366b78b7769663055833738e0d7183ecd1a9a6feaaa878e649b4d71723dc1e888696fcf88794e404e41b82af50273d6f17cd969315c9bbbe68632094,acute_abpain_pe,,,,,Abdominal pain,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_abpain] ='1' OR  [acute_abpain] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group41,"a4835f,1.0;063a68,1.0"
3e2f8103e79152d021c640f9cd45922ef3a4a67055fa86224f79758c1121aed278d19b5b4c627a4b6f34a528bcca0d19d71dbee17797e7d1e42fc7552918caec,diarrhea,,,,,Diarrhea,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,diarrhea,group42,"3f5492,1.0;5e3a48,1.0"
9f903f537424e193db75122210ec11b14fda2ff5b71e51154e40d61ed92b0c1d8ecc9d29b831ad24868318eaea8f63a86eda267c3cd050c3477e59d1ba3f5492,acute_diarrhea_pe,,,,,Diarrhea,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_diarrhea] ='1' OR  [acute_diarrhea] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group42,"18caec,1.0;6b4eef,1.0"
e27322f44befd236c828c43100c51bad28a78fd1e61600ea188f7529e61072c004a290e9ce282ff1e8b351ed6e4caf517da7198648a1387ed36e837b2b6b4eef,diarrhea,,,,,Diarrhea,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,diarrhea,group42,"3f5492,1.0;5e3a48,1.0"
fe5b0830e930a28f02e19d446f0146fed64166a57fe4374d1531af5bd7938071b1c7d3e36c9c62b14fbd9f78818bf0ffb39b4ecdb1cd686019b37343fe5e3a48,acute_diarrhea,,,,,Diarrhea,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group42,"18caec,1.0;6b4eef,1.0"
dc98184a1e4efd232179db3928189cd2d9825c1c79ef3047246dbedac3fe0c2126e81ff8929fbef2b9ba1ad68c79fdd68b4d727fc04be782df9d12c911c6ed73,fi_eat_less,PX270301,,,,"In the last 12 months, did you ever eat less than you felt you should because there wasn't enough money to buy food?",,"1, Yes | 2, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_food_insecurity,"Food Insecurity:

I'm going to read you two statements that people have made about their food situation. 

Please tell me whether the statement was OFTEN, SOMETIMES, or NEVER true for (you/you and the other members of your household) in the last 12 months.",radio,,,,,[fi_change_diet]='1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"px270301,month,food,money",group43,"39431b,0.9;986bed,0.75"
fc70d72d93906b35717d1cd1a44698cbc6c4b82dc6f854b4a163e913579c9af5d20a4c05ab12371f0c48ffe7d2274a884471047713aeca87e2094beffff87483,fi_hungry,PX270301,,,,"In the last 12 months, were you ever hungry but didn't eat because you couldn't afford enough food?",,"1, Yes | 2, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_food_insecurity,"Food Insecurity:

I'm going to read you two statements that people have made about their food situation. 

Please tell me whether the statement was OFTEN, SOMETIMES, or NEVER true for (you/you and the other members of your household) in the last 12 months.",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"px270301,month,food",group43,"39431b,0.72;986bed,0.86"
b803f15c224973f4da664900303853881838e3a6b9ebb93aaa90f5e61f09f6d24b35142889264ba3d28c437a2cf8175c547f9c0f469bba0172250e168839431b,eat_less,,select one,Food Security,0,"In the last 30 days, did you ever eat less than you felt you should because there wasn't enough money for food?",TRUE,Yes;No,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Food Security.csv,RADx-DHT,"day,food,money",group43,"c6ed73,0.9;f87483,0.72"
44bd6e5aed32eee68fddb3926fce36022d1846ee1c3538137f3a341801a5c677ebf688095298792a1a604e4538c6fb2a567d1ff1838604fc454ec70b15986bed,hungry,,select one,Food Security,0,"In the last 30 days, were you ever hungry but didn't eat because there wasn't enough money for food?",TRUE,Yes;No,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Food Security.csv,RADx-DHT,"day,food,money",group43,"c6ed73,0.75;f87483,0.86"
8f7aaad344f2e6b543aa9cdd28925fa6d887db1cdb6b0f3e29d744338e4ba6f51e76621e6d02a61ece3b66e04ac8e46dd91747c98ebf813954d5af7f93a504e7,fi_change_diet,PX270301,,,,"In the last 12 months, since (date 12 months ago) did (you/you or other adults in your household) ever cut the size of your meals or skip meals because there wasn't enough money for food?",,"1, Yes | 2, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_food_insecurity,"Food Insecurity:

I'm going to read you two statements that people have made about their food situation. 

Please tell me whether the statement was OFTEN, SOMETIMES, or NEVER true for (you/you and the other members of your household) in the last 12 months.",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"meal,household,adult,month,px270301,food",group44,"50dc36,0.8"
