variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
cancer,,,710071c90f880777cc6a8c3ee9fb6e8f02c9b5415bac205ce0335eb42f3979d1e9c6f468e9dc5eeab8398c0513f04b6ba02df91056d5464b17461270d6947b98,,,Cancer,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,cancer,group20,"27ac11,1.0;8da3fc,1.0;a5dc44,1.0;d4db79,1.0"
cancer,,,5ce631b4a9fdd5435006578e597e2ee5cafa32a7be9bef4cb9e7e896fa6e14c6a06c67acc5c008f15b60d0dce482465858885e29b5534429d7dc8bfacad4db79,,,Cancer,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,cancer,group20,"27ac11,1.0;947b98,1.0"
cancer,,,52ce072be7a93a034591292a0dd958c2fa7ef828e0812e387ff3369f3216e729c86754df4b57834f78c3611df03fcd2ed5307f43fa46f7ce8e39f37135bc4f07,,,Cancer (including leukemia or lymphoma) undergoing active treatment?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"lymphoma,cancer,active treatment,leukemia",group21,"e469ee,0.57;ceb918,1.0;eb432d,0.57"
dht_anemia,,,34fe6f6b8f59cb04e8c4abc703eb4bd5c780ec4490869954cdfeeb7bceb96c94b30a05b2a65a754488898313c8095c04bafc69571549ee3c2b0b6894abe469ee,,,Anemia or other blood disorder (do not include leukemia or lymphoma)?,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"leukemia,blood disorder,lymphoma,anemia",group21,"bc4f07,0.57;9cbf50,1.0"
cancer,,select one,6264f0ddb787211e192a5d15e81651843540a63f7b5d6baa3fe2c286ac75aec5814d3e89586587d8a17c38054215022dcd07979252f5838f8cf03fe19aceb918,Your Medical Conditions,4,Cancer (including leukemia or lymphoma) undergoing active treatment?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"lymphoma,cancer,active treatment,leukemia",group21,"bc4f07,1.0;9cbf50,0.57"
anemia,,,a8ae5cdcf20e709a2d39426c586efbba108a3828bc3ac1a44a3e9dd87fdae43e26ffafa99f87ce87a1938d76d21ed105af2ef74724894e98ce1d225df89cbf50,,,Anemia or other blood disorder (do not include leukemia or lymphoma)?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"leukemia,blood disorder,lymphoma,anemia",group21,"e469ee,1.0;ceb918,0.57;eb432d,1.0"
anemia,,select one,413263b1872c43f834b0dbf9342566c52c12f056ee6758410a4412dfe102fe4df8718ca395c206310163eabc42bef19e5c0bcc487f1977aa06ead2c19eeb432d,Your Medical Conditions,4,Anemia or other blood disorder (do not include leukemia or lymphoma)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"leukemia,blood disorder,lymphoma,anemia",group21,"bc4f07,0.57;9cbf50,1.0"
30103-conditionsrisks-17,Following underlying conditions or risk factors selected;Current Vape Use,categorical,16d74e555f1b5b634bb994b4699aac2d294bf0a0eb079a32c4cd2c3176b9d705b0001f0fb2fcb773967f1e0ce3d147199595dca59477a44608d6b332b50ce7fd,,,Do you have any of the following underlying conditions or risk factors? Current Vape Use,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Medical History,About You,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"current vape use,risk factor,condition,vape use",group22,"549f01,0.5;684b3f,0.5;43325e,0.5"
vaping,,,1d11efbc871fb83438bf5009217d9e790831e50964420871f9b96e413bfc2f2cd802ff656b788227bbf11e192fc565c169b3f9ae1ed42d64dbf6831754549f01,,,Vaping Use,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,vape use,group22,"0ce7fd,0.5;1cc0e1,0.78"
dht_vaping,,,4b3eaf9b8e407684a090aba5c8c05f5cb1cedd515dbc52becdb0cb0e7e230befb940e19f513127ba64834a23219580dcd7d92ccdd87bac696a58dd0ca81cc0e1,,,Vaping use (Yes or No),,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,vape use,group22,"549f01,0.78;684b3f,0.78;43325e,0.78"
vaping,,,710d257f15132a86f7df81ea93d8d99590693d162c6b5128f7d29b8b664a4423cf4241a097e6280b16a642a9bed030c3ed1116b41266a48409b85fdc38684b3f,,,Vaping Use,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,vape use,group22,"0ce7fd,0.5;1cc0e1,0.78"
vaping,,,b0e4204b0e4dba13fab5544dcdae64207f3b4eba06092ff443783f57b226adf5a4a965fa77c21ea016f397c7c2fe8ab8e20d40228de46dd46e9cc873d543325e,,,Vaping Use,,"1, Yes | 0, No",,,,,,,form_1,,,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,vape use,group22,"0ce7fd,0.5;1cc0e1,0.78"
dht_t1d,,,6271ceb909c41c60ca9bdab4d3b21317777daea252cf10805fd71704ee545fb1a519316c63790b89f529de68d633088f6b6ca29c75ae499c0e8dfc0ba80b24c8,,,Type 1 Diabetes,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"type,diabete",group23,"5d8a99,0.73;3282e1,0.73;123b3b,0.73;592211,0.6;1f5bc6,0.73"
diabetes,,,a22f274c6ccacdfeaf43b58290986d92ce88a275943bc7504b2d1175d4738b7d8587a16728ae2e72ea89fe3804d298afeb26955d4dda4ef52f1305260a5d8a99,,,Diabetes,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,diabete,group23,"0b24c8,0.73;1d2462,0.69;fdadf3,0.76;3282e1,1.0;bd1ed9,1.0;592211,0.69"
diabetes,,select one,907710f2357dbe3a8dd9042bcf4a3fa916f5d19782e8a4fd1d9a83fdd76a5bc6e6491b212fa2333a2343473813d48cac9579067bd8c229cbe499c7fd121d2462,Your Medical Conditions,4,Diabetes? Do not include pre-diabetes.,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,diabete,group23,"5d8a99,0.69;3282e1,0.69;123b3b,0.69;592211,1.0;1f5bc6,0.69"
dht_t2dm,,,c6238c7a8ec371eba58d939e9b3cdde0126c43c09f839f2f810cd3de0f66a4d279524e6549818983c6921c932879b5cab149fbad55fbc2dfb42a384729fdadf3,,,Type 2 Diabetes,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"type,diabete",group23,"5d8a99,0.76;3282e1,0.76;123b3b,0.76;592211,0.61;1f5bc6,0.76"
cc_diabetes,,,b00353cbc53ed59e3ddb4cc09a68a3e972f1219c518e5601484b44fc374d08622f5d46ea3158d8f62e1c22e79aa5a9e111ff8e2a9216da20dfc2549f8c3282e1,,,Diabetes,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,diabete,group23,"0b24c8,0.73;5d8a99,1.0;1d2462,0.69;fdadf3,0.76;123b3b,1.0;bd1ed9,1.0;592211,0.69;1f5bc6,1.0"
diabetes,,,3c31ebe56782fcd3d4ef750fb058c569ee138298b55000e0a53bdc094e8b165c992c277f40ad0d7e3b9d0924afbf5828cdf2a0521ca0264f4c23549d6f123b3b,,,Diabetes,,"1, Yes | 0, No",,,,,,,form_1,,,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,diabete,group23,"0b24c8,0.73;1d2462,0.69;fdadf3,0.76;3282e1,1.0;bd1ed9,1.0;592211,0.69"
dht_diabetes,,,00c06d46af728e87b7d498ab0bf0b6b1a4711aceaf006ae4ec97d45d370ab54b5f84933867803f1ab61f7f8cd967088f95a5f5c73b59aef986848be35bbd1ed9,,,Diabetes,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,diabete,group23,"5d8a99,1.0;3282e1,1.0;123b3b,1.0;592211,0.69;1f5bc6,1.0"
diabetes,,,b83322ed17f607a3c9256a0339328ca695368c9136a7943669510fe529216e7edd2bbba64996ae59e905952f6c4e1091259cea0c7332e3bc9eac717a24592211,,,Diabetes? Do not include pre-diabetes.,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,diabete,group23,"0b24c8,0.6;5d8a99,0.69;1d2462,1.0;fdadf3,0.61;3282e1,0.69;123b3b,0.69;bd1ed9,0.69;1f5bc6,0.69"
diabetes,,,ac1c79cdda7f1048d5d61011fb6b00dd5db58c3b4511a73ed2dfd175217e38908597b78df0259c88749e4418ff3e13d560609920c674bad750a7bfcc151f5bc6,,,Diabetes,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,diabete,group23,"0b24c8,0.73;1d2462,0.69;fdadf3,0.76;3282e1,1.0;bd1ed9,1.0;592211,0.69"
dht_copd,,,c3df44c682ce559a81eab48458d11af831e28b586ee8d02d2164422b21d8411116de7fa56f55b65a414dac90094b1e572bd6cbbe34b4f0e7e3411dfb312c1f2f,,,Chronic obstructive pulmonary disease (COPD),,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"copd,chronic obstructive pulmonary disease",group24,"8b0af6,0.82;306e9a,1.0;18d12f,0.88"
sought_attention,,string,989a3fb5941de6094701de2401fec650ac3c2344d51577243a04ed616f2e4c590992aa583cdeb225d2ff1ce6cc644877bc85c3b1c6302220ca8cc6dc1c9dfeb7,,,Did you seek medical attention from a healthcare provider at a clinic or urgent care facility for this flu or flu-like illness?__Response,,"['Yes', 'No', nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"urgent care facility,flu,medical attention,healthcare provider,clinic",group24,"0e86f0,0.53"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__depression,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Depression,text,a34a31da70a994acb11b90cd0720b54949ebf4922d9ef485bcdca0f7e64622693b7794b9ecb993bb90fa2bf673c3cf9f3c5c5f519bc0a4f41d9309dcaff15772,,,,,"[""""depression""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,depression,healthcare provider,life",group24,"366daa,0.52"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__no_i_have_not_been_diagnosed_with_any_of_the_above_health_conditions,"Have you been diagnosed by a healthcare provider with any of these health conditions below at any point in your life? Please select all that apply. | No, I have <span style=""text-decoration: underline;""><strong>not</strong></span> been diagnosed with any of the above health conditions",text,71389bee2146ff533e1f92a37d1f82846a6aafe4b3e6a9b408b0a3984a5c729ff3d691be7b533403634eca57abef618fb80404ce7fd55613f2326c6698ad510d,,,,,"[""""no_i_have_not_been_diagnosed_with_any_of_the_above_health_conditions""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,decoration,healthcare provider,life",group24,"366daa,0.51"
did_you_seek_medical_help_from_a_healthcare_provider_testing_facility_or_healthcare_facility,"Did you seek medical help from a healthcare provider, testing facility, or healthcare facility (like a hospital) <span style=""text-decoration: underline;"">as a result of your flu-like or coronavirus-like symptoms?</span>",text,048704713c29b959a2845d9d7fdc2f29d91be60dbc20b8750ce85b651f44fc1ddda4b6eb6d08784147b960fb6d532de76144fcc3d73b0c71a7e1ee07cb6eaf47,,,,,"[""yes"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu,coronavirus,medical help,healthcare provider,hospital",group24,"0e86f0,0.52"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__cardiovascular_disease_cvd,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Cardiovascular disease (CVD),text,9e32e8a98df6bb5e77deda1749219e71eeee3ba7eb11736d78db5af918fe496573289558760c436670837740a2a4876a507018ea2f89066d215ba0b4d1b71772,,,,,"[""""cardiovascular_disease_cvd""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"point,cvd,health condition,healthcare provider,life",group24,"366daa,0.55"
cc_copd_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,ce87779bc197194daf25207a76d72a011a104563842b7208b31b7f70ca05fc542bad697ca2c838c4016cba9795ed8b245697ccc5d2f569f626cbc0d2ad8b0af6,,,Chronic obstructive pulmonary disease (COPD),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,,,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"pdf,chronic obstructive pulmonary disease,toolkit_content,copd,jhu community survey",group24,"2c1f2f,0.82;a16b24,0.79;0e29d3,0.75;8070e3,0.61;18d12f,0.75"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__hiv_or_aids,Have you been diagnosed by a healthcare provider with any of these health conditions below at any point in your life? Please select all that apply. | HIV or AIDS,text,0e8b8d0a54468192dccff26c1b82d08839a2b5f3a3523750ced32df7b70924d38d56437f42cd35b7d6c262d772e5f93b2ff2ddfe6dbc19ad1d0d0a6d188e41d0,,,,,"[""""hiv_or_aids""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"point,health condition,healthcare provider,aid,life",group24,"366daa,0.53"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__diabetes_type_2,"Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Diabetes, Type 2",text,d287c790ed6139d6553ca8e3cc4a3a0e1360364025771d5136568786bda2f7642843741255d62c4d4d03f01a394c65f377710ab724c4eac020bf7d7b8c9463f2,,,,,"[""""diabetes_type_2""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"point,health condition,type,healthcare provider,life",group24,"366daa,0.52"
dht_copd_opd,,,62871acd45c2dddae11fab7aab349855ff15e3e65196a50d711306a5eb07dbc14788318d3cd0c245f98814b17fc8b05733d8a03f6b1fac3d6075e041d1a16b24,,,"Chronic obstructive pulmonary disease (COPD) including emphysema, chronic bronchitis, obstructive pulmonary disease?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"emphysema,chronic obstructive pulmonary disease,copd,obstructive pulmonary disease,chronic bronchitis",group24,"8b0af6,0.79;306e9a,0.87;18d12f,0.93"
copd,,select one,12714c8692b4bea7399dc78a5efe21eddd91aaa45cbe5e9ef1c9d45a9ca98f5cce6bffd391bff5230fd3c00e6423949da4c19611af2498abdab03c445d0e29d3,Your Medical Conditions,4,"COPD (emphysema, chronic bronchitis, obstructive pulmonary disease)?",true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"emphysema,copd,obstructive pulmonary disease,chronic bronchitis",group24,"8b0af6,0.75;306e9a,0.88;18d12f,1.0"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__heart_failure,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Heart failure,text,c4271dac9ad09848fe04d834638315c04106817bea4332f1c3fcf5321dd42ea18624de0ac85ebbea281639566c6d5089a91a0d0e890ec9443cf357bf557e6030,,,,,"[""""heart_failure""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,point,healthcare provider,life",group24,"366daa,0.54"
trust_doc_2, CEAL,,f9b2d69a9d43267d136cc49840963ed128cfdd72510318fda881b61a7abf94c54c44fc730c0d3d3dae3ee34de66714b5ffeba84003140e85d1dcbd3e3b65058e,,,Your doctor or health care provider,,"0,Not at all|1, A little | 2, Somewhat | 3, A great deal|4,Don't know| 99, Prefer not to answer",,,,,,,tier2_trust,,,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),radio,,,,,,,trusted_source_list,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ceal,doctor,health care provider",group24,"e9821a,0.53;bd488f,0.53;44a16f,0.53;598669,0.53"
chronic_lung_disease,,,8381ccaa2cf597749bb0e98a99c09df1f41d9b9797f09d9b518a69dca2dac7db132323bdc293d66c80a571442a304da8591470db86fd1f06c1910e8cdbac8377,,,Chronic lung disease,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,chronic lung disease,group24,"7184b1,0.85;055968,0.52;a81e36,0.51;f67076,0.54;b20231,0.78;c9b7ba,1.0"
dht_chronic_kidney_disease,,,3102dbbb078e7abb287fc41875824cd2425bac48cf7f0c4a1bd7dab82ce17e99252fde7c175d327089545433b2a6ab4f4a8cf3d4d7f499c8816e2dd7bc58822d,,,Chronic kidney disease,,"0,No;1,Yes; 98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,chronic kidney disease,group24,"838217,1.0;f73094,1.0;a6a99f,0.65;e38807,1.0;3d5a6b,0.94"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__cancer,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Cancer,text,f453cef1d3f1709a57108dedf32880a577cf5153415451bb9ed69d3163c8d29e8782b08eed2895f3f33c6a08714cb7f44e4ffd0bb60dc79f410b3fb91b5dcd34,,,,,"[""""cancer""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,point,healthcare provider,life",group24,"366daa,0.55"
did_you_seek_medical_help_from_a_healthcare_provider_testing_facility_or_healthcare_facility,"Did you seek medical help from a healthcare provider, testing facility, or healthcare facility (like a hospital) <span style=""text-decoration: underline;"">as a result of your flu-like or coronavirus-like symptoms?</span>",text,95b0f4c9aff4e7b696fd39e128d9e6c2bdeac2fb95ae1eb75988e618ffb5a37327e1eea8c5a3579e2a7c5befb8477615f8171defeb8a8797871f977367cfce84,,,,,"[""no"",""yes""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu,coronavirus,medical help,healthcare provider,hospital",group24,"0e86f0,0.52"
access_doctor,,select one,08180f115129efca1568de733eed6baaac00942d29f0d09dfdb9fcff2af9f364a9d9a5708c4f0409cd2f9a84aa673f46a81296a8cb2db49c7fd187d598e9821a,Weekly COVID-19 Citizen Science Survey 4,9,Do you know how to get an appointment to talk with a doctor or healthcare provider?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 4.csv,RADx-DHT,"appointment,healthcare provider,doctor",group24,"65058e,0.53;366daa,0.55;0e86f0,0.58"
chronic_kidney_disease,,,e6d28b5131a5233e7b8a703295687a3455346e6cce0066e9d266f082f6b4b1e6ca8f9429c67898956546941f68b3af54cb175cda47c0b00937b6597d69838217,,,Chronic kidney disease,,"1, Yes | 0, No",,,,,,,form_1,,,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,chronic kidney disease,group24,"58822d,1.0;5e1123,0.53;a6a99f,0.65;3d5a6b,0.94;5319e9,0.56;c53c8f,0.55"
chronic_kidney_disease,,,b53affe7e937b869d23543c3e01110cfc7903b803e786eaaeaf56e0ee88d9067373e4149dbbf513f4877d95397518004282082bcea9c286f63ace038f7f73094,,,Chronic kidney disease,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,chronic kidney disease,group24,"58822d,1.0;5e1123,0.53;a6a99f,0.65;3d5a6b,0.94;5319e9,0.56;c53c8f,0.55"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__emphysema,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Emphysema,text,1d182f20da1d2ea6517b0b92307d138b225f27aa44ae85685e09e8545ab90ea9d64d5c202eb310a55ec2cbe4360e6cd599347f881346ed2dc47b6c246ad58707,,,,,"[""""emphysema""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"emphysema,point,health condition,healthcare provider,life",group24,"366daa,0.55"
cc_clung,,,d9cbf190b2b599200c7d5687e3cf619155b0af3b30b147963d1c73d72762306e1689bbdd9c3ee11a591d2627c260903912023c9241bb673eba2027675c7184b1,,,Other chronic lung disease,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,chronic lung disease,group24,"ac8377,0.85;4ed09b,0.85;b20231,0.7;c9b7ba,0.85;cb958b,0.85"
access_doctor,,select one,30fe8a143608e34e0c8ad3f540440655dc37878f91b3483860ed23ffd04f162200f5d1f2921fe2b3bd705a12039e54ae4c714b5f03c7eca2544d621c84bd488f,Weekly COVID-19 Citizen Science Survey,10,Do you know how to get an appointment to talk with a doctor or healthcare provider?,true,Yes;No;I don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey.csv,RADx-DHT,"appointment,healthcare provider,doctor",group24,"65058e,0.53;366daa,0.55;0e86f0,0.58"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__sickle_cell_disease,Have you been diagnosed by a healthcare provider with any of these health conditions below at any point in your life? Please select all that apply. | Sickle cell disease,text,d15115b1c222b1f5e376e7b872a8a9142a9580af862d32974bdfe70a68d2427f55aee48408c5095b661ad7c7dbb016d995185456a11cf87a8aba68acb6751b81,,,,,"[""""sickle_cell_disease""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,point,healthcare provider,life",group24,"366daa,0.65"
